"customer_id","last_purchase_date","frequency","monetary_value"
17482,"2010-08-09","2","778.19"
17483,"2010-10-21","1","177.69"
17484,"2010-05-12","2","209.57"
17485,"2009-12-01","1","-29.55"
17487,"2009-12-11","1","160.55"
17488,"2010-03-08","1","336.50"
17490,"2010-11-16","2","658.18"
17491,"2010-12-07","8","2422.20"
17492,"2010-08-18","2","747.85"
17493,"2010-11-19","1","100.91"
17494,"2010-07-26","1","54.70"
17495,"2010-11-19","2","261.51"
17496,"2010-05-25","4","1114.84"
17497,"2010-11-14","2","287.25"
17499,"2010-06-10","2","673.96"
17504,"2010-11-24","9","6568.09"
17505,"2010-06-07","3","1289.64"
17508,"2010-11-23","8","4159.47"
17510,"2010-10-15","1","206.08"
17511,"2010-12-07","42","83760.60"
17512,"2010-09-13","9","2512.23"
17513,"2010-10-27","2","645.60"
17514,"2010-02-08","1","334.18"
17515,"2010-11-10","5","978.44"
17516,"2010-11-26","1","189.47"
17518,"2010-10-10","2","329.42"
17519,"2010-12-06","11","3263.73"
17521,"2010-11-10","2","554.85"
17524,"2010-09-27","3","363.90"
17525,"2010-11-07","2","739.20"
17526,"2010-12-09","9","2970.14"
17529,"2010-04-08","2","1240.25"
17530,"2010-12-09","4","755.56"
17531,"2010-07-16","7","897.77"
17532,"2010-11-19","1","65.34"
17533,"2010-10-01","1","34.80"
17534,"2010-09-14","4","1445.47"
17536,"2010-10-15","2","288.33"
17539,"2010-04-01","7","1047.07"
17540,"2010-11-21","4","1011.70"
17541,"2010-07-18","1","124.46"
17542,"2010-03-08","2","170.95"
17543,"2010-06-08","1","120.05"
17544,"2010-11-14","3","960.69"
17545,"2010-11-14","3","802.58"
17546,"2010-06-11","1","-648.05"
17547,"2010-12-02","4","692.35"
17548,"2010-12-01","4","486.48"
17550,"2010-11-07","7","1939.38"
17552,"2010-12-02","12","2129.24"
17553,"2010-08-24","3","2270.00"
17555,"2010-10-10","3","574.48"
17556,"2010-11-25","1","142.77"
17557,"2009-12-07","1","34.00"
17558,"2010-11-11","1","259.17"
17559,"2010-07-15","1","167.62"
17560,"2010-11-09","4","1040.85"
17561,"2010-11-14","3","554.72"
17563,"2010-05-10","5","309.28"
17565,"2010-05-02","1","131.83"
17567,"2010-12-02","2","1024.55"
17568,"2010-03-16","1","382.79"
17570,"2010-11-23","2","0.00"
17571,"2010-06-15","1","205.24"
17572,"2010-12-01","7","496.26"
17575,"2010-02-10","1","171.70"
17576,"2010-12-09","24","5427.88"
17577,"2010-03-04","2","348.75"
17578,"2010-08-22","8","878.99"
17579,"2010-05-10","1","304.38"
17580,"2010-11-28","2","329.55"
17581,"2010-12-02","24","7511.36"
17582,"2010-09-19","5","1258.43"
17583,"2010-05-28","1","135.95"
17584,"2010-08-29","4","4067.12"
17585,"2010-09-20","3","960.23"
17586,"2010-03-30","1","167.40"
17587,"2010-03-21","1","181.66"
17588,"2010-11-08","6","1661.45"
17589,"2010-11-19","17","11500.65"
17591,"2010-12-07","2","550.70"
17592,"2009-12-01","2","0.00"
17593,"2010-10-26","9","4132.44"
17594,"2010-09-16","2","1504.70"
17596,"2010-12-06","8","2079.39"
17597,"2010-10-26","6","1380.92"
17598,"2010-11-23","1","409.98"
17599,"2010-09-01","3","44.55"
17601,"2010-11-24","1","305.47"
17602,"2010-09-01","10","2286.66"
17603,"2010-04-01","6","1285.31"
17604,"2010-10-13","4","636.57"
17605,"2010-04-28","1","160.75"
17606,"2009-12-02","1","87.30"
17607,"2010-11-28","1","333.81"
17608,"2010-09-16","2","305.11"
17609,"2010-11-02","8","655.07"
17610,"2010-06-17","8","1427.84"
17611,"2010-10-14","16","4257.51"
17612,"2010-11-30","22","3163.38"
17615,"2010-11-17","4","396.10"
17616,"2010-12-07","2","489.60"
17617,"2010-05-30","2","237.28"
17618,"2010-11-21","10","3076.36"
17621,"2010-11-19","4","1693.22"
17622,"2010-04-22","3","1125.17"
17623,"2010-10-26","6","1856.62"
17624,"2010-09-28","2","725.15"
17625,"2010-09-19","4","4020.80"
17626,"2010-04-16","1","254.00"
17627,"2010-08-18","2","285.11"
17629,"2010-11-16","2","641.40"
17631,"2010-11-30","4","470.16"
17632,"2009-12-22","2","-12.70"
17633,"2010-11-25","3","732.55"
17635,"2010-10-11","4","1256.83"
17638,"2010-03-02","2","842.40"
17639,"2010-11-17","5","506.67"
17640,"2010-11-25","7","2485.93"
17641,"2009-12-01","1","-6.95"
17642,"2010-10-06","3","1112.20"
17643,"2010-12-01","2","439.70"
17644,"2010-11-10","11","3095.56"
17645,"2009-12-11","1","-9.90"
17646,"2010-12-09","13","3098.50"
17647,"2010-02-08","2","198.60"
17648,"2010-11-19","1","418.87"
17649,"2010-08-27","3","680.70"
17651,"2010-08-09","8","1745.92"
17655,"2010-12-08","3","1013.54"
17657,"2010-10-05","1","126.00"
17659,"2010-12-02","4","829.38"
17660,"2009-12-02","1","163.47"
17661,"2010-03-08","1","-54.00"
17662,"2010-02-16","2","412.92"
17663,"2010-10-18","14","3292.77"
17664,"2010-08-22","2","561.59"
17665,"2010-08-03","1","563.10"
17666,"2010-08-19","3","1319.64"
17667,"2010-10-18","7","1828.29"
17669,"2010-09-03","3","2735.63"
17671,"2010-12-09","2","830.63"
17672,"2010-10-18","5","2600.46"
17673,"2010-11-29","8","2594.11"
17674,"2010-12-06","1","300.66"
17675,"2010-12-07","51","17507.74"
17676,"2010-12-08","7","1339.25"
17677,"2010-12-08","52","19647.41"
17678,"2010-05-21","2","281.70"
17679,"2010-07-06","9","1174.45"
17680,"2010-11-21","3","278.10"
17681,"2010-04-21","6","529.60"
17682,"2010-12-06","6","1982.45"
17683,"2010-11-19","3","819.01"
17685,"2010-12-02","8","2736.64"
17686,"2010-10-12","2","2557.35"
17687,"2010-10-15","1","432.68"
17688,"2010-11-30","2","286.50"
17689,"2010-11-16","2","317.08"
17690,"2010-12-08","8","2690.15"
17691,"2010-12-06","4","479.45"
17692,"2010-11-08","9","2228.96"
17694,"2010-07-16","2","1412.85"
17695,"2010-11-16","4","955.20"
17696,"2010-11-24","34","5179.84"
17699,"2010-08-20","2","442.00"
17700,"2010-12-09","12","4121.98"
17702,"2010-12-09","4","1192.07"
17703,"2010-10-17","1","296.10"
17705,"2010-09-10","2","260.38"
17706,"2010-12-08","24","9446.53"
17707,"2010-11-28","7","452.65"
17708,"2010-11-02","2","620.85"
17709,"2010-08-26","4","533.56"
17710,"2010-10-12","1","293.50"
17713,"2010-11-22","4","1198.09"
17714,"2010-11-19","8","1223.58"
17715,"2010-04-26","1","163.20"
17716,"2010-11-08","15","10165.53"
17717,"2010-10-14","1","376.92"
17718,"2010-03-23","2","247.63"
17720,"2010-12-07","9","1519.12"
17721,"2010-02-18","1","307.21"
17722,"2010-12-08","2","2006.32"
17723,"2010-11-29","1","102.00"
17726,"2010-11-09","8","1089.56"
17728,"2010-10-31","3","1345.45"
17729,"2010-04-22","1","438.65"
17730,"2010-11-22","8","2468.52"
17731,"2010-03-28","2","468.88"
17732,"2010-12-02","10","2144.17"
17734,"2010-07-02","3","741.69"
17735,"2010-12-07","11","4052.56"
17738,"2010-11-09","10","2282.01"
17739,"2010-11-30","12","4932.09"
17740,"2010-11-15","6","426.90"
17741,"2010-10-29","2","101.10"
17742,"2010-10-07","9","1743.37"
17743,"2010-09-23","2","208.85"
17744,"2010-11-24","1","326.74"
17745,"2010-08-19","2","600.34"
17746,"2010-08-25","5","774.63"
17748,"2010-06-30","1","358.15"
17749,"2010-06-11","1","351.66"
17751,"2010-10-14","1","157.86"
17753,"2010-09-01","5","388.06"
17754,"2010-11-30","10","2769.47"
17755,"2010-10-11","1","-72.23"
17756,"2010-11-29","3","733.70"
17757,"2010-12-06","31","3757.35"
17758,"2010-10-08","4","1555.83"
17759,"2010-11-11","2","441.92"
17760,"2010-12-01","6","624.09"
17762,"2010-09-09","1","129.75"
17763,"2010-03-04","4","36.15"
17764,"2010-11-02","3","804.82"
17765,"2010-09-17","1","158.92"
17766,"2010-11-23","2","299.61"
17767,"2010-10-25","1","141.85"
17768,"2010-11-17","5","1231.38"
17769,"2010-11-21","9","3034.03"
17771,"2010-09-29","2","141.60"
17772,"2010-11-12","1","202.00"
17773,"2010-07-13","2","585.27"
17774,"2010-11-07","8","1730.24"
17776,"2010-11-18","3","331.81"
17778,"2010-02-16","1","197.70"
17780,"2010-02-10","3","352.91"
17782,"2010-11-22","2","679.02"
17783,"2010-07-15","1","96.44"
17784,"2010-06-07","1","112.86"
17785,"2010-09-20","2","271.44"
17787,"2010-12-03","1","736.28"
17789,"2010-02-16","1","171.25"
17790,"2010-11-26","6","818.06"
17792,"2010-08-29","2","370.05"
17794,"2010-01-22","2","147.30"
17796,"2010-12-05","4","664.09"
17797,"2010-11-09","5","1205.44"
17798,"2010-05-07","1","183.09"
17799,"2010-11-15","12","3190.66"
17801,"2010-09-14","4","795.78"
17802,"2010-12-02","13","3664.00"
17803,"2010-11-12","1","184.66"
17804,"2010-11-28","4","380.13"
17805,"2010-04-08","1","414.72"
17807,"2010-11-09","3","437.87"
17808,"2010-06-09","4","262.64"
17809,"2010-12-03","12","5871.23"
17810,"2010-02-09","3","344.86"
17811,"2010-11-30","9","1770.82"
17812,"2010-12-06","4","433.73"
17814,"2010-11-29","2","1617.32"
17815,"2010-11-11","1","591.96"
17816,"2010-12-09","3","75.76"
17817,"2010-11-26","4","413.47"
17818,"2009-12-02","1","130.18"
17819,"2010-12-03","6","2907.65"
17820,"2010-11-30","1","183.56"
17821,"2010-10-29","1","334.62"
17822,"2010-10-15","5","2188.50"
17823,"2010-10-14","2","494.25"
17825,"2010-04-20","4","731.96"
17826,"2010-11-30","1","134.59"
17827,"2010-05-04","2","385.84"
17829,"2010-10-26","5","3791.18"
17833,"2009-12-16","1","342.36"
17834,"2010-10-21","2","730.47"
17838,"2010-12-09","11","3926.85"
17840,"2010-09-22","1","185.72"
17841,"2010-12-09","126","29175.41"
17842,"2010-04-16","1","430.69"
17843,"2010-10-24","1","120.75"
17845,"2010-06-02","4","598.19"
17847,"2010-07-12","2","129.69"
17848,"2010-10-18","22","2736.95"
17849,"2010-08-16","4","457.96"
17850,"2010-12-02","158","50414.50"
17851,"2010-10-13","6","1563.34"
17852,"2010-11-16","3","548.87"
17853,"2010-10-28","3","1608.19"
17854,"2010-09-03","4","760.19"
17855,"2010-12-02","1","208.97"
17857,"2010-12-09","2","1803.20"
17858,"2010-12-05","21","7567.64"
17860,"2010-12-06","4","762.74"
17861,"2010-11-19","13","3005.39"
17862,"2010-11-19","3","948.19"
17863,"2010-12-05","7","2585.20"
17864,"2010-11-19","2","326.82"
17865,"2010-11-29","35","15490.51"
17866,"2010-08-12","2","805.30"
17867,"2010-10-25","12","273.03"
17868,"2010-11-18","1","234.65"
17869,"2010-12-06","3","607.98"
17870,"2010-12-08","2","1213.80"
17871,"2010-11-07","4","963.09"
17872,"2010-11-23","1","235.87"
17873,"2010-12-01","15","4465.20"
17875,"2010-01-20","1","167.10"
17876,"2010-11-05","3","3424.02"
17878,"2010-11-09","2","1032.88"
17880,"2010-03-10","2","366.00"
17882,"2010-11-25","2","313.46"
17883,"2010-06-18","4","308.18"
17884,"2010-12-06","21","2311.44"
17886,"2010-09-28","4","698.82"
17888,"2010-11-30","21","793.12"
17889,"2010-11-30","5","571.00"
17894,"2010-12-08","13","1277.85"
17897,"2010-12-07","9","1992.90"
17898,"2010-09-13","2","147.12"
17901,"2010-07-06","2","149.70"
17902,"2010-06-11","1","216.40"
17903,"2010-11-10","1","381.09"
17905,"2010-12-01","11","1573.98"
17907,"2010-03-09","1","291.76"
17908,"2010-12-01","7","1114.61"
17909,"2009-12-02","1","132.55"
17910,"2009-12-13","1","261.70"
17912,"2010-11-29","1","64.49"
17913,"2010-11-04","12","3068.04"
17915,"2010-06-06","1","242.13"
17916,"2010-03-21","2","43.87"
17918,"2010-07-27","3","396.39"
17919,"2010-09-27","1","536.28"
17920,"2010-12-06","41","20305.81"
17921,"2010-11-26","8","1556.83"
17922,"2010-06-14","1","170.40"
17923,"2010-06-30","2","289.50"
17924,"2010-12-02","3","550.95"
17925,"2010-12-02","1","244.08"
17926,"2010-09-21","3","638.20"
17927,"2009-12-18","1","294.00"
17928,"2010-05-17","1","128.70"
17929,"2010-11-17","8","2239.10"
17930,"2010-11-25","10","2502.44"
17931,"2010-11-07","16","2897.60"
17933,"2010-03-17","1","114.69"
17934,"2010-10-29","1","344.90"
17935,"2010-11-04","6","509.75"
17938,"2010-10-15","1","144.29"
17940,"2010-09-20","8","24976.44"
17941,"2010-04-28","3","1128.72"
17943,"2010-01-29","1","-165.03"
17944,"2010-10-12","1","75.41"
17945,"2010-01-12","3","360.35"
17949,"2010-12-03","87","46144.75"
17950,"2010-12-09","7","940.53"
17951,"2010-12-01","2","627.54"
17952,"2010-11-26","4","819.61"
17953,"2010-06-17","1","160.82"
17954,"2010-12-07","14","1536.19"
17955,"2010-02-22","2","392.60"
17958,"2009-12-11","1","465.42"
17959,"2010-04-26","1","140.75"
17960,"2010-07-05","2","61.30"
17961,"2010-12-02","64","1682.65"
17962,"2010-06-08","4","570.19"
17963,"2010-08-25","4","651.51"
17964,"2010-12-02","1","261.76"
17965,"2010-12-09","21","4495.21"
17966,"2010-04-27","5","875.99"
17967,"2010-12-03","2","234.22"
17968,"2010-12-01","4","610.69"
17969,"2010-07-25","25","2022.99"
17971,"2010-06-09","1","161.94"
17974,"2010-11-23","3","1117.27"
17975,"2010-12-08","13","2534.07"
17976,"2010-12-02","1","353.19"
17977,"2010-11-18","2","1219.59"
17978,"2010-12-09","4","1160.84"
17980,"2010-11-11","1","221.97"
17981,"2010-10-25","1","239.12"
17982,"2010-01-28","1","138.18"
17983,"2010-11-09","1","171.71"
17984,"2010-11-12","4","1038.59"
17987,"2010-11-28","5","729.55"
17988,"2010-08-09","7","288.42"
17989,"2010-11-25","1","228.83"
17990,"2010-11-24","4","891.73"
17991,"2010-04-27","1","227.20"
17992,"2010-11-15","1","254.13"
17993,"2010-04-01","1","235.19"
17994,"2010-11-16","8","1633.18"
17995,"2010-11-22","2","419.38"
17996,"2010-11-25","3","482.33"
17998,"2010-11-24","4","601.74"
17999,"2010-12-08","2","348.84"
18000,"2010-05-24","1","124.25"
18001,"2010-09-16","4","536.61"
18002,"2010-11-29","4","249.92"
18003,"2010-11-28","1","358.61"
18006,"2010-11-23","3","553.18"
18007,"2010-11-12","1","220.32"
18008,"2010-10-20","14","17670.94"
18009,"2010-09-28","12","1824.84"
18011,"2010-12-01","2","424.24"
18012,"2009-12-16","1","115.30"
18016,"2010-10-25","2","476.90"
18017,"2010-10-04","1","165.00"
18018,"2010-11-05","3","34.55"
18020,"2010-06-14","2","129.28"
18021,"2010-07-18","2","227.06"
18022,"2010-11-19","4","983.68"
18023,"2010-06-17","1","-3248.86"
18025,"2010-11-25","6","1177.72"
18026,"2010-07-27","2","2074.07"
18028,"2010-05-05","1","192.05"
18029,"2010-03-07","1","433.77"
18031,"2010-11-26","1","462.10"
18034,"2010-11-29","1","370.82"
18035,"2010-11-19","2","546.34"
18036,"2010-11-19","8","1158.02"
18037,"2010-10-14","9","97.40"
18038,"2010-06-01","1","149.41"
18039,"2010-11-30","4","579.17"
18041,"2010-12-09","21","4508.51"
18042,"2010-06-16","1","116.10"
18043,"2010-12-08","1","316.46"
18044,"2010-11-17","8","1417.01"
18046,"2010-02-28","1","189.63"
18047,"2010-11-23","2","342.69"
18048,"2010-08-03","1","229.44"
18049,"2010-09-28","2","556.52"
18050,"2010-11-11","1","337.66"
18051,"2010-03-15","8","2275.98"
18052,"2010-05-24","1","10877.18"
18053,"2010-08-12","4","230.70"
18054,"2010-11-12","1","176.50"
18055,"2010-12-07","6","4411.38"
18056,"2010-04-22","2","176.10"
18057,"2010-11-11","3","1203.56"
18058,"2010-06-16","2","603.90"
18060,"2010-10-27","2","1185.46"
18061,"2010-12-08","20","4361.06"
18062,"2010-11-24","6","802.85"
18063,"2010-11-14","2","186.60"
18064,"2010-09-19","13","3627.18"
18065,"2010-11-16","17","3456.80"
18066,"2010-11-18","2","1122.40"
18069,"2010-11-21","6","2503.89"
18070,"2010-02-08","2","307.75"
18071,"2010-12-09","5","975.63"
18074,"2010-12-01","2","1019.44"
18075,"2010-11-30","17","3041.19"
18076,"2010-11-24","1","151.49"
18077,"2010-12-08","8","1705.55"
18078,"2010-10-10","2","508.47"
18079,"2010-08-05","1","590.78"
18083,"2010-11-07","1","470.73"
18084,"2010-11-30","3","106.20"
18085,"2010-12-01","3","955.80"
18087,"2010-11-25","17","10641.50"
18089,"2010-09-19","1","428.45"
18090,"2010-10-14","1","349.40"
18091,"2010-04-25","1","360.85"
18092,"2010-12-09","9","7107.43"
18093,"2010-09-21","4","2346.19"
18094,"2010-09-19","8","3305.32"
18095,"2010-10-08","3","1723.04"
18096,"2010-09-23","3","894.13"
18097,"2010-11-25","7","1959.32"
18098,"2010-11-08","1","550.84"
18100,"2010-06-07","1","451.56"
18101,"2010-11-30","3","405.51"
18102,"2010-12-09","95","341776.73"
18103,"2010-06-08","1","105.80"
18106,"2010-08-20","5","1030.76"
18107,"2010-09-23","1","167.13"
18108,"2010-04-22","2","577.81"
18109,"2010-12-05","15","1829.34"
18110,"2010-10-24","1","199.13"
18111,"2010-05-05","2","398.90"
18112,"2010-10-17","2","423.27"
18113,"2010-12-06","1","76.32"
18115,"2010-01-11","1","9.70"
18116,"2010-11-28","5","736.27"
18118,"2010-12-05","5","1074.30"
18119,"2010-12-07","1","181.12"
18123,"2010-07-14","1","95.15"
18124,"2010-08-24","1","111.53"
18127,"2010-11-01","1","212.80"
18128,"2010-06-20","1","420.04"
18131,"2010-03-18","1","222.96"
18132,"2010-07-23","1","226.90"
18134,"2010-04-20","2","445.00"
18135,"2010-11-12","8","547.31"
18136,"2010-11-02","5","769.88"
18137,"2010-06-06","2","145.99"
18140,"2010-08-23","1","536.41"
18141,"2010-11-11","3","873.97"
18144,"2010-12-01","8","2169.25"
18145,"2010-11-22","8","2738.54"
18148,"2010-03-03","1","114.10"
18149,"2010-10-31","4","1012.63"
18151,"2010-10-15","5","1200.59"
18152,"2010-03-03","1","426.69"
18153,"2010-02-18","1","246.22"
18154,"2010-11-16","3","533.41"
18156,"2010-12-05","1","206.23"
18157,"2010-05-17","1","215.35"
18160,"2010-11-18","1","365.82"
18161,"2010-11-25","1","184.41"
18162,"2009-12-07","1","379.16"
18163,"2010-05-28","2","639.34"
18166,"2010-03-26","1","175.50"
18168,"2010-12-02","15","2536.48"
18170,"2010-11-30","6","1897.69"
18171,"2010-08-26","4","1206.00"
18172,"2010-11-24","38","9811.66"
18173,"2010-04-06","1","589.52"
18174,"2010-04-15","1","58.50"
18175,"2010-02-02","1","176.10"
18177,"2010-05-28","3","875.45"
18178,"2010-11-02","9","4481.08"
18179,"2010-07-05","2","754.38"
18181,"2010-11-04","6","801.41"
18182,"2010-09-02","1","291.13"
18186,"2009-12-17","1","329.58"
18187,"2010-03-26","3","682.19"
18188,"2010-10-05","4","1264.70"
18189,"2010-03-30","2","312.24"
18190,"2010-04-15","3","461.16"
18191,"2010-08-19","1","321.60"
18193,"2010-12-08","3","942.74"
18194,"2010-09-27","5","3188.20"
18195,"2010-11-17","1","101.16"
18196,"2010-08-25","2","775.18"
18197,"2010-07-14","2","221.40"
18199,"2010-02-02","2","342.20"
18201,"2009-12-17","1","447.53"
18203,"2010-11-23","3","344.00"
18206,"2010-06-04","1","314.66"
18207,"2010-08-03","3","505.12"
18208,"2010-05-23","1","360.08"
18210,"2010-11-22","1","147.45"
18212,"2010-01-31","1","298.30"
18214,"2010-06-27","5","1480.99"
18215,"2010-11-04","5","1939.65"
18217,"2010-07-14","4","281.05"
18218,"2010-04-22","2","479.92"
18219,"2010-12-06","9","1487.62"
18220,"2010-11-10","9","1473.92"
18221,"2010-11-19","2","337.03"
18223,"2010-11-19","25","7182.35"
18225,"2010-12-09","19","7289.89"
18226,"2010-11-26","24","6556.48"
18227,"2010-08-19","2","0.00"
18229,"2010-12-08","10","3526.81"
18230,"2010-12-09","3","1474.11"
18231,"2010-10-29","24","4782.00"
18234,"2010-06-06","1","179.60"
18236,"2010-11-16","6","913.11"
18238,"2010-07-12","1","270.92"
18239,"2010-12-02","2","588.75"
18241,"2010-10-20","5","896.00"
18242,"2010-09-20","4","1372.72"
18243,"2010-10-21","1","515.78"
18244,"2010-10-05","2","568.64"
18245,"2010-11-30","15","3728.67"
18246,"2010-04-09","1","162.72"
18247,"2010-10-26","6","721.43"
18251,"2010-09-20","8","21964.14"
18252,"2010-06-09","6","938.92"
18253,"2010-03-07","1","317.88"
18254,"2010-05-07","1","267.90"
18255,"2010-09-09","1","199.85"
18256,"2010-11-17","1","110.70"
18257,"2010-09-19","6","2231.42"
18258,"2010-09-01","8","2040.97"
18259,"2010-12-08","5","1979.60"
18260,"2010-11-30","24","7156.95"
18262,"2010-11-11","2","428.06"
18264,"2010-07-29","1","603.25"
18266,"2010-10-01","1","251.10"
18267,"2010-02-18","2","252.87"
18268,"2010-04-27","6","1451.22"
18269,"2010-12-08","1","168.60"
18270,"2010-10-03","1","161.40"
18271,"2010-04-09","2","680.85"
18272,"2010-10-06","4","1282.55"
18273,"2010-04-28","1","153.00"
18275,"2010-05-10","2","741.85"
18276,"2010-11-19","7","1297.31"
18277,"2010-11-16","6","1013.75"
18278,"2010-10-31","1","240.30"
18279,"2010-07-08","1","231.34"
18280,"2010-11-24","2","291.85"
18281,"2010-05-11","1","120.32"
18283,"2010-11-22","6","641.77"
18284,"2010-10-06","2","436.68"
18285,"2010-02-17","1","427.00"
18286,"2010-08-20","3","1188.43"
18287,"2010-11-22","5","2340.61"
